Name,Facility_ID,Category,BusinessStatus,BusinessStatusDetail,Sido,Sigungu,Dong,LotNumber,RoadAddress,PostalCode,lat,lon,PhoneNumber,LicenseDate,ClosingDate,LastUpdated,region_key,coord_status
허그동물의료센터,332000001020220001,3320000,영업/정상,정상,부산광역시,북구,북구,부산광역시 북구 화명동 190-2 대진빌딩,"부산광역시 북구 금곡대로 366, 대진빌딩 1층 (화명동)",46517.0,35.24105439799358,129.0143246033681,051-714-5251,2022-09-05,,2025-12-15,부산광역시_북구,ok
다은동물병원,332000001020240001,3320000,영업/정상,정상,부산광역시,북구,북구,부산광역시 북구 화명동 898-20 해창빌딩,"부산광역시 북구 금곡대로 180, 해창빌딩 1층 102호 (화명동)",46539.0,35.224901016259665,129.01017249408946,051-363-7942,2024-04-15,,2025-12-15,부산광역시_북구,ok
구포동물병원,332000001020240002,3320000,영업/정상,정상,부산광역시,북구,북구,부산광역시 북구 구포동 1067-9,"부산광역시 북구 낙동대로 1656, 1층 (구포동)",46503.0,35.20313770608875,128.99409710315203,051-332-1213,2024-12-23,,2025-12-15,부산광역시_북구,ok
재송동물병원,333000001019950001,3330000,영업/정상,정상,부산광역시,해운대구,해운대구,부산광역시 해운대구 재송동 1059-3,"부산광역시 해운대구 재반로 117-1, 2층 (재송동)",48054.0,35.18898253956665,129.12648365648076,,1995-03-22,,2025-12-15,부산광역시_해운대구,ok
성심동물병원,333000001019960001,3330000,영업/정상,정상,부산광역시,해운대구,해운대구,부산광역시 해운대구 좌동 1327-5 10통송강빌딩,"부산광역시 해운대구 좌동순환로 308, 3층 (좌동)",48110.0,35.168669054114375,129.18259435270767,,1996-11-29,,2025-12-15,부산광역시_해운대구,ok
해운대 케이 동물병원,333000001019990001,3330000,영업/정상,정상,부산광역시,해운대구,해운대구,부산광역시 해운대구 우동 641-7,"부산광역시 해운대구 해운대로 580, 4층 (우동)",48094.0,35.16121636863712,129.1550909279603,,1999-01-22,,2025-12-15,부산광역시_해운대구,ok
신도시동물병원,333000001020010001,3330000,영업/정상,정상,부산광역시,해운대구,해운대구,부산광역시 해운대구 좌동 1289-4 한솔빌딩,"부산광역시 해운대구 좌동순환로 178, 2층 (좌동)",48078.0,35.177512833654355,129.17553935740446,,2001-04-02,,2025-12-15,부산광역시_해운대구,ok
푸른동물병원,333000001020010002,3330000,영업/정상,정상,부산광역시,해운대구,해운대구,부산광역시 해운대구 반여동 1291-1346,부산광역시 해운대구 해운대로61번길 104 (반여동),48051.0,35.19466848324042,129.1296121013852,,2001-07-02,,2025-12-15,부산광역시_해운대구,ok
반송동물병원,333000001020030001,3330000,영업/정상,정상,부산광역시,해운대구,해운대구,부산광역시 해운대구 반송동 257-248,부산광역시 해운대구 아랫반송로 11-1 (반송동),48017.0,35.22558446601943,129.14751296200237,,2003-02-25,,2025-12-15,부산광역시_해운대구,ok
아이센텀 동물메디컬센터,333000001020040001,3330000,영업/정상,정상,부산광역시,해운대구,해운대구,부산광역시 해운대구 우동 1488 대우월드마크센텀아파트,"부산광역시 해운대구 센텀동로 25, B동 204호 (우동, 대우월드마크센텀아파트)",48059.0,35.18054,129.154,,2004-02-19,,2025-12-15,부산광역시_해운대구,centroid_fallback
화목종합동물병원,333000001020040002,3330000,영업/정상,정상,부산광역시,해운대구,해운대구,부산광역시 해운대구 좌동 1315 해운대삼정코아복합상가 206호,"부산광역시 해운대구 세실로 48, 206호 (좌동)",48110.0,35.18054,129.154,,2004-03-03,,2025-12-15,부산광역시_해운대구,centroid_fallback
해운대조은동물병원,333000001020040004,3330000,영업/정상,정상,부산광역시,해운대구,해운대구,부산광역시 해운대구 우동 529-2,부산광역시 해운대구 해운대로 624 (우동),48095.0,35.16356830180171,129.15922232580826,,2004-03-19,,2025-12-15,부산광역시_해운대구,ok
갑을동물병원,333000001020040006,3330000,영업/정상,정상,부산광역시,해운대구,해운대구,부산광역시 해운대구 재송동 1098-1 14통2반 현대맨션 303호,"부산광역시 해운대구 재반로 148, 32호 (재송동)",48053.0,35.184480645515606,129.12194352447122,,2004-08-16,,2025-12-15,부산광역시_해운대구,ok
센텀동물종합병원,333000001020060002,3330000,영업/정상,정상,부산광역시,해운대구,해운대구,부산광역시 해운대구 재송동 1200 센텀파크아파트상가 6동 205호,"부산광역시 해운대구 센텀중앙로 145, 205호 (재송동)",48050.0,35.18054,129.154,,2006-08-17,,2025-12-15,부산광역시_해운대구,centroid_fallback
리라동물병원,349000001020210001,3490000,영업/정상,정상,인천광역시,중구,중구,인천광역시 중구 중산동 1884-2,"인천광역시 중구 하늘중앙로195번길 20, 1층 104호 (중산동)",22397.0,37.48908173852996,126.561459255283,,2021-11-10,,2025-12-15,인천광역시_중구,ok
달성축협동물병원,348000001020030009,3480000,영업/정상,정상,대구광역시,달성군,달성군,대구광역시 달성군 현풍읍 대리 186,대구광역시 달성군 현풍읍 국가산단북로 482-22,43008.0,35.79355,128.47542,,1996-08-26,,2025-12-15,대구광역시_달성군,centroid_fallback
포산동물병원,348000001020070001,3480000,영업/정상,정상,대구광역시,달성군,달성군,대구광역시 달성군 현풍읍 원교리 60,대구광역시 달성군 현풍읍 비슬로 614-1,43003.0,35.79355,128.47542,,2007-11-27,,2025-12-15,대구광역시_달성군,centroid_fallback
달성축산동물병원,348000001020090001,3480000,영업/정상,정상,대구광역시,달성군,달성군,대구광역시 달성군 현풍읍 원교리 588,대구광역시 달성군 현풍읍 원교길 6,43022.0,35.79355,128.47542,,2009-06-29,,2025-12-15,대구광역시_달성군,centroid_fallback
힐링동물병원,348000001020130002,3480000,영업/정상,정상,대구광역시,달성군,달성군,대구광역시 달성군 다사읍 죽곡리 산 61-2,대구광역시 달성군 다사읍 달구벌대로 844,42915.0,35.860221159851754,128.46271076276676,053-586-5575,2013-08-28,,2025-12-15,대구광역시_달성군,ok
화원연합동물병원,348000001020140001,3480000,영업/정상,정상,대구광역시,달성군,달성군,대구광역시 달성군 화원읍 천내리 156-1,대구광역시 달성군 화원읍 사문진로 447,42955.0,35.80382016628211,128.49737646899152,053-634-7975,2014-05-29,,2025-12-15,대구광역시_달성군,ok
테크노연합 동물병원,348000001020160001,3480000,영업/정상,정상,대구광역시,달성군,달성군,대구광역시 달성군 유가읍 봉리 583-2,대구광역시 달성군 유가읍 테크노중앙대로6길 2-4,43014.0,35.69729862042412,128.45676659899732,053-617-8875,2016-11-18,,2025-12-15,대구광역시_달성군,ok
서재동물병원,348000001020170001,3480000,영업/정상,정상,대구광역시,달성군,달성군,대구광역시 달성군 다사읍 서재리 134-1,대구광역시 달성군 다사읍 서재로 140,42925.0,35.87604346149724,128.49775198251265,,2017-03-07,,2025-12-15,대구광역시_달성군,ok
25시 죽곡동물병원,348000001020170004,3480000,영업/정상,정상,대구광역시,달성군,달성군,대구광역시 달성군 다사읍 죽곡리 813 204호,"대구광역시 달성군 다사읍 대실역남로 34, 204호",42918.0,35.79355,128.47542,,2017-11-24,,2025-12-15,대구광역시_달성군,centroid_fallback
도담동물병원,348000001020180002,3480000,영업/정상,정상,대구광역시,달성군,달성군,대구광역시 달성군 현풍읍 중리 491-2 타임스퀘어,"대구광역시 달성군 현풍읍 테크노중앙대로 243, 타임스퀘어 105, 106호",43017.0,35.69213626755933,128.4559254549736,,2018-04-19,,2025-12-15,대구광역시_달성군,ok
대구착한동물병원,348000001020180003,3480000,영업/정상,정상,대구광역시,달성군,달성군,대구광역시 달성군 다사읍 서재리 181,대구광역시 달성군 다사읍 서재로12길 26,42928.0,35.79355,128.47542,053-710-7582,2018-12-13,,2025-12-15,대구광역시_달성군,centroid_fallback
옥포태양동물병원,348000001020190001,3480000,영업/정상,정상,대구광역시,달성군,달성군,대구광역시 달성군 옥포읍 교항리 2913,"대구광역시 달성군 옥포읍 돌미로 67, 옥포태양동물병원",42974.0,35.79355,128.47542,053-617-0313,2019-09-09,,2025-12-15,대구광역시_달성군,centroid_fallback
디에스 동물메디컬,348000001020210001,3480000,영업/정상,정상,대구광역시,달성군,달성군,대구광역시 달성군 다사읍 죽곡리 808-5,"대구광역시 달성군 다사읍 죽곡1길 13-3, 주순빌딩 201호",42918.0,35.8572003599092,128.46464361186685,053-593-2842,2021-06-22,,2025-12-15,대구광역시_달성군,ok
행복한 동물병원,348000001020230001,3480000,영업/정상,정상,대구광역시,달성군,달성군,대구광역시 달성군 유가읍 용리 887,대구광역시 달성군 유가읍 테크노순환로12길 4,42994.0,35.79355,128.47542,053-611-7585,2023-11-09,,2025-12-15,대구광역시_달성군,centroid_fallback
경동동물병원,349000001019940001,3490000,영업/정상,정상,인천광역시,중구,중구,인천광역시 중구 경동 240-60,인천광역시 중구 개항로 68 (경동),,37.47195742455262,126.62994555794192,,1994-08-16,,2025-12-15,인천광역시_중구,ok
한양한방동물병원,349000001020010003,3490000,영업/정상,정상,인천광역시,중구,중구,인천광역시 중구 용동 133,"인천광역시 중구 우현로90번길 27, 1층 (용동)",22318.0,37.48474,126.55158,,2001-10-17,,2025-12-15,인천광역시_중구,centroid_fallback
신공항동물병원,349000001020040001,3490000,영업/정상,정상,인천광역시,중구,중구,인천광역시 중구 운남동 1570-2,"인천광역시 중구 운남동로3번길 9, 1층 (운남동)",22372.0,37.48867773351873,126.53332928730757,,2004-01-14,,2025-12-15,인천광역시_중구,ok
현대동물병원,349000001020050003,3490000,영업/정상,정상,인천광역시,중구,중구,인천광역시 중구 신흥동3가 6-11,인천광역시 중구 제물량로 60-1 (신흥동3가),22329.0,37.46571040763128,126.635612230762,032-885-7578,2005-06-09,,2025-12-15,인천광역시_중구,ok
참 동물병원,349000001020070001,3490000,영업/정상,정상,인천광역시,중구,중구,인천광역시 중구 내동 209-42,인천광역시 중구 우현로 51 (내동),22322.0,37.47184557080077,126.62840382716269,,2007-02-27,,2025-12-15,인천광역시_중구,ok
하늘동물병원,349000001020120001,3490000,영업/정상,정상,인천광역시,중구,중구,인천광역시 중구 운서동 2789-2 시에로빌 103호,"인천광역시 중구 영종대로 90 (운서동,시에로빌 103호)",,37.49491164834301,126.48900071258475,,2012-03-16,,2025-12-15,인천광역시_중구,ok
위드펫동물병원,349000001020140001,3490000,영업/정상,정상,인천광역시,중구,중구,인천광역시 중구 중산동 1876-8,"인천광역시 중구 하늘달빛로 90-27, 동오프라자  2층 207호 (중산동)",22402.0,37.486282479057344,126.56003618810976,,2014-07-16,,2025-12-15,인천광역시_중구,ok
숲속동물병원,349000001020170001,3490000,영업/정상,정상,인천광역시,중구,중구,인천광역시 중구 중산동 1886-20,"인천광역시 중구 자연대로 40, 109호 (중산동, 비젼프라자II)",22397.0,37.48897728877171,126.56015060875826,032-752-4575,2017-05-24,,2025-12-15,인천광역시_중구,ok
전남대학교 동물병원,362000001019860001,3620000,영업/정상,정상,광주광역시,북구,북구,광주광역시 북구 용봉동 300 전남대학교,"광주광역시 북구 용봉로 77, 전남대학교 주210 (용봉동)",61186.0,35.18498,126.90027,,1986-12-01,,2025-12-15,광주광역시_북구,centroid_fallback
유동물병원,362000001019960002,3620000,영업/정상,정상,광주광역시,북구,북구,광주광역시 북구 신안동 479-36,광주광역시 북구 서암대로 167 (신안동),,35.169321950131184,126.90251203255384,,1996-07-23,,2025-12-15,광주광역시_북구,ok
바이오컨설팅 & 신동물병원(산업동물),362000001020040001,3620000,영업/정상,정상,광주광역시,북구,북구,광주광역시 북구 임동 94-131,광주광역시 북구 임동로 6 (임동),,35.16074388984168,126.89674073428408,,2004-05-25,,2025-12-15,광주광역시_북구,ok
굿모닝동물병원,362000001020040003,3620000,영업/정상,정상,광주광역시,북구,북구,광주광역시 북구 용봉동 476-1,광주광역시 북구 설죽로 305 (용봉동),61063.0,35.186811274832245,126.89770895549314,,2004-09-01,,2025-12-15,광주광역시_북구,ok
주주동물병원,362000001020040004,3620000,영업/정상,정상,광주광역시,북구,북구,광주광역시 북구 풍향동 581-20,광주광역시 북구 필문대로 75 (풍향동),,35.162847083505554,126.92777034056724,,2003-05-23,,2025-12-15,광주광역시_북구,ok
아나푸게안과동물병원,362000001020040006,3620000,영업/정상,정상,광주광역시,북구,북구,광주광역시 북구 용봉동 1402-6,광주광역시 북구 설죽로 191 (용봉동),61110.0,35.17685708485857,126.89678159560547,,2004-05-25,,2025-12-15,광주광역시_북구,ok
자연동물병원,362000001020040008,3620000,영업/정상,정상,광주광역시,북구,북구,광주광역시 북구 운암동 348-2,광주광역시 북구 황계로 59 (운암동),61256.0,35.1779164406308,126.87615735479956,,2002-11-07,,2025-12-15,광주광역시_북구,ok
방주동물병원,362000001020040011,3620000,영업/정상,정상,광주광역시,북구,북구,광주광역시 북구 오치동 762-2,광주광역시 북구 설죽로 326 (오치동),,35.188507522140185,126.89920628479013,,2001-05-30,,2025-12-15,광주광역시_북구,ok
가야동물병원,362000001020040013,3620000,영업/정상,정상,광주광역시,북구,북구,광주광역시 북구 우산동 206-8,광주광역시 북구 동문대로 131 (우산동),61192.0,35.17474272577952,126.9261775578273,,2004-05-27,,2025-12-15,광주광역시_북구,ok
동물병원숲,362000001020050001,3620000,영업/정상,정상,광주광역시,북구,북구,광주광역시 북구 양산동 1155 양산 명지써밋 주상복합,"광주광역시 북구 하서로 394, 104호 (양산동, 양산 명지써밋 주상복합)",61071.0,35.18498,126.90027,,2005-02-17,,2025-12-15,광주광역시_북구,centroid_fallback
나래동물병원,362000001020080001,3620000,영업/정상,정상,광주광역시,북구,북구,광주광역시 북구 운암동 357-7 영일빌딩 106호,"광주광역시 북구 북문대로 113 (운암동,영일빌딩 106호)",,35.17928019875692,126.8750091385882,,2008-02-28,,2025-12-15,광주광역시_북구,ok
