Name,Facility_ID,Category,TaskType,BusinessStatus,Sido,Sigungu,Dong,LotNumber,RoadAddress,PostalCode,lat,lon,PhoneNumber,LicenseDate,ClosingDate,LastUpdated,region_key,coord_status
우리집강아지,351050004820250003,3510500,,영업/정상 / 정상,인천광역시,미추홀구,미추홀구,인천광역시 미추홀구 주안동 **-**,"인천광역시 미추홀구 석정로***번길 *, *층 (주안동)",22129.0,37.4660468691537,126.68615345144336,032-868-0079,2025-09-30,,2026-01-13,인천광역시_미추홀구,ok
개놀자,351050004820250004,3510500,,영업/정상 / 정상,인천광역시,미추홀구,미추홀구,인천광역시 미추홀구 주안동 ***-**,"인천광역시 미추홀구 미추홀대로 ***, ***호 (주안동)",22151.0,37.45428420914231,126.68021124300344,,2025-10-30,,2026-01-13,인천광역시_미추홀구,ok
라푸하우스,351050004820250005,3510500,,영업/정상 / 정상,인천광역시,미추홀구,미추홀구,인천광역시 미추홀구 숭의동 ***-*,"인천광역시 미추홀구 석정로 **, *층 (숭의동)",22171.0,37.46346924434749,126.64324468737652,,2025-12-03,,2026-01-13,인천광역시_미추홀구,ok
토리멍실,351050004820250006,3510500,,영업/정상 / 정상,인천광역시,미추홀구,미추홀구,인천광역시 미추홀구 학익동 * 시티오씨엘 *단지,"인천광역시 미추홀구 학익로**번길 **, ***동 C-***호 (학익동, 시티오씨엘 *단지)",22194.0,37.45593,126.66692,,2025-12-11,,2026-01-13,인천광역시_미추홀구,centroid_fallback
소곤소곤 애견유치원&애견호텔,351050004820250007,3510500,,영업/정상 / 정상,인천광역시,미추홀구,미추홀구,인천광역시 미추홀구 주안동 ****,"인천광역시 미추홀구 인하로 ***, *층 (주안동)",22229.0,37.45593,126.66692,,2025-12-15,,2026-01-13,인천광역시_미추홀구,centroid_fallback
댕조아,351050004820260001,3510500,,영업/정상 / 정상,인천광역시,미추홀구,미추홀구,인천광역시 미추홀구 학익동 ***-** 시티필드,"인천광역시 미추홀구 매소홀로 ***, 시티필드 ****, ****, ****호 (학익동)",22204.0,37.44424706726623,126.65239461266962,,2026-01-19,,2026-01-20,인천광역시_미추홀구,ok
루루 반려견,352000004820180017,3520000,,영업/정상 / 정상,인천광역시,연수구,연수구,인천광역시 연수구 송도동 **-** 인천송도힐스테이트,"인천광역시 연수구 컨벤시아대로 **, ***동 ***호 (송도동, 인천송도힐스테이트)",22002.0,37.39649685538964,126.64980967648484,032-833-6118,2018-06-12,,2026-01-13,인천광역시_연수구,ok
블루큐브,352000004820180026,3520000,,영업/정상 / 정상,인천광역시,연수구,연수구,인천광역시 연수구 연수동 ***,"인천광역시 연수구 샘말로 ***-**, *층 (연수동)",21929.0,37.40228,126.65418,,2018-08-30,,2026-01-13,인천광역시_연수구,centroid_fallback
24시 송도힐 동물메디컬센터,352000004820180032,3520000,,영업/정상 / 정상,인천광역시,연수구,연수구,인천광역시 연수구 송도동 *-* 송도이안,"인천광역시 연수구 컨벤시아대로 **, ***호 (송도동, 송도이안)",21994.0,37.39663581638837,126.65197184559436,032-834-7275,2018-10-15,,2026-01-13,인천광역시_연수구,ok
개이트,361000004820230005,3610000,,영업/정상 / 정상,광주광역시,남구,남구,광주광역시 남구 원산동 ***-*,광주광역시 남구 이동길 ** (원산동),61753.0,35.1027331898431,126.8553422048319,,2023-10-13,,2026-01-13,광주광역시_남구,ok
와따개,361000004820240001,3610000,,영업/정상 / 정상,광주광역시,남구,남구,광주광역시 남구 봉선동 ***-*,"광주광역시 남구 봉선*로 **, *층 (봉선동)",61694.0,35.128059129606456,126.91092069875272,,2024-01-04,,2026-01-13,광주광역시_남구,ok
멍멍살롱,361000004820240002,3610000,,영업/정상 / 정상,광주광역시,남구,남구,광주광역시 남구 월산동 ****-**,"광주광역시 남구 대남대로 ***, *층 (월산동)",61625.0,35.142906071977706,126.89292138987902,,2024-02-19,,2026-01-13,광주광역시_남구,ok
독구,361000004820240003,3610000,,영업/정상 / 정상,광주광역시,남구,남구,광주광역시 남구 월산동 ***-*,광주광역시 남구 월산로***번길 **-* (월산동),61628.0,35.148554629062005,126.8996317437186,,2024-05-21,,2026-01-13,광주광역시_남구,ok
개스타,361000004820240004,3610000,,영업/정상 / 정상,광주광역시,남구,남구,광주광역시 남구 행암동 ***,"광주광역시 남구 효우*로**번길 **, *층 (행암동)",61765.0,35.13146,126.90126,,2024-07-02,,2026-01-13,광주광역시_남구,centroid_fallback
쁘띠펫,361000004820250001,3610000,,영업/정상 / 정상,광주광역시,남구,남구,광주광역시 남구 방림동 **-**,광주광역시 남구 천변좌로***번길 ** (방림동),61678.0,35.13319412930252,126.92245772037748,,2025-03-10,,2026-01-13,광주광역시_남구,ok
차차룸,361000004820250002,3610000,,영업/정상 / 정상,광주광역시,남구,남구,광주광역시 남구 주월동 ***-**,"광주광역시 남구 서문대로 ***, *층 (주월동)",61722.0,35.12632676844619,126.89743687247858,,2025-12-09,,2026-01-13,광주광역시_남구,ok
끌레르몽,361000004820250003,3610000,,영업/정상 / 정상,광주광역시,남구,남구,광주광역시 남구 주월동 ***-**,광주광역시 남구 서문대로 *** (주월동),61722.0,35.128933539794495,126.89711374406264,,2025-12-23,,2026-01-13,광주광역시_남구,ok
멍지트,362000004820180030,3620000,,영업/정상 / 정상,광주광역시,북구,북구,광주광역시 북구 용전동 ****-*,광주광역시 북구 우치로 *** (용전동),61014.0,35.24090181637984,126.890932157696,,2018-07-27,,2026-01-13,광주광역시_북구,ok
이든동물병원,362000004820180037,3620000,,영업/정상 / 정상,광주광역시,북구,북구,광주광역시 북구 삼각동 ***-*,광주광역시 북구 설죽로 *** (삼각동),61057.0,35.20134164387396,126.89893530134158,062-576-7585,2018-08-06,,2026-01-13,광주광역시_북구,ok
개소리펫샵,362000004820180042,3620000,,영업/정상 / 정상,광주광역시,북구,북구,광주광역시 북구 양산동 ***,"광주광역시 북구 양산택지로**번길 **-*, ***호 (양산동)",61072.0,35.18498,126.90027,,2018-08-28,,2026-01-13,광주광역시_북구,centroid_fallback
애견하우스,362000004820180056,3620000,,영업/정상 / 정상,광주광역시,북구,북구,광주광역시 북구 용봉동 ****-*,광주광역시 북구 면앙로 ** (용봉동),61188.0,35.1795495484984,126.91526993359612,,2018-09-18,,2026-01-13,광주광역시_북구,ok
24시 블루밍 동물병원,362000004820190012,3620000,,영업/정상 / 정상,광주광역시,북구,북구,광주광역시 북구 운암동 ** 벽산 블루밍 메가씨티 ***호,"광주광역시 북구 서강로**번길 **, ***호 (운암동, 벽산 블루밍 메가씨티)",61260.0,35.18498,126.90027,062-416-7975,2019-05-28,,2026-01-13,광주광역시_북구,centroid_fallback
광주애견호텔유치원소유펫,362000004820190018,3620000,,영업/정상 / 정상,광주광역시,북구,북구,광주광역시 북구 신안동 ***-*,"광주광역시 북구 설죽로 ***, *층 (신안동)",61220.0,35.171669600544114,126.89708794209707,,2019-08-20,,2026-01-13,광주광역시_북구,ok
개발소,362000004820190020,3620000,,영업/정상 / 정상,광주광역시,북구,북구,광주광역시 북구 오룡동 ****-**,"광주광역시 북구 첨단과기로***번길 **-**, *층 ***호 (오룡동)",61011.0,35.222434656297025,126.84948293229542,,2019-09-26,,2026-01-13,광주광역시_북구,ok
호수펫,362000004820190022,3620000,,영업/정상 / 정상,광주광역시,북구,북구,광주광역시 북구 연제동 ** 상가동 ***호,"광주광역시 북구 양산제로 ***, 상가동 *층 ***호 (연제동)",61079.0,35.18498,126.90027,,2019-10-25,,2026-01-13,광주광역시_북구,centroid_fallback
블루밍독,362000004820190023,3620000,,영업/정상 / 정상,광주광역시,북구,북구,광주광역시 북구 운암동 ***-* MVG#**,"광주광역시 북구 대자로 **, MVG#** ***호 (운암동)",61262.0,35.173311061336314,126.8760515725331,062-531-7924,2019-11-19,,2026-01-13,광주광역시_북구,ok
개구쟁이,362000004820200003,3620000,,영업/정상 / 정상,광주광역시,북구,북구,광주광역시 북구 망월동 ***-*,광주광역시 북구 석곡로***번길 *-** (망월동),61140.0,35.20575721708614,126.9500209972634,062-261-2220,2020-03-26,,2026-01-13,광주광역시_북구,ok
멈무유치원,362000004820200015,3620000,,영업/정상 / 정상,광주광역시,북구,북구,광주광역시 북구 중흥동 ***-*,"광주광역시 북구 신흥로 **-*, 지하*층 (중흥동)",61217.0,35.17037370347882,126.90795776766998,,2020-07-30,,2026-01-13,광주광역시_북구,ok
놀자꾸나,362000004820200020,3620000,,영업/정상 / 정상,광주광역시,북구,북구,광주광역시 북구 본촌동 **** *층,광주광역시 북구 양산택지소로 ** (본촌동),61026.0,35.18498,126.90027,,2020-11-10,,2026-01-13,광주광역시_북구,centroid_fallback
한올한올,362000004820210008,3620000,,영업/정상 / 정상,광주광역시,북구,북구,광주광역시 북구 용봉동 ****-*,광주광역시 북구 용봉택지로 ** (용봉동),61108.0,35.178725540291296,126.8883625295693,,2021-06-01,,2026-01-13,광주광역시_북구,ok
까까모,362000004820210021,3620000,,영업/정상 / 정상,광주광역시,북구,북구,광주광역시 북구 운암동 **** 운암*차 남양휴튼,"광주광역시 북구 북문대로 **, ***호 (운암동, 운암*차 남양휴튼)",61100.0,35.18498,126.90027,,2021-11-05,,2026-01-13,광주광역시_북구,centroid_fallback
판,362000004820210023,3620000,,영업/정상 / 정상,광주광역시,북구,북구,광주광역시 북구 두암동 ***-*,광주광역시 북구 월동로**번길 *(두암동),61155.0,35.172775079327245,126.93473640646584,,2021-12-10,,2026-01-13,광주광역시_북구,ok
캣동산,362000004820210027,3620000,,영업/정상 / 정상,광주광역시,북구,북구,광주광역시 북구 운암동 **-**,광주광역시 북구 북문대로 **-*(운암동),61261.0,35.17466108929733,126.88175286840044,,2021-12-17,,2026-01-13,광주광역시_북구,ok
꼬마애견,362000004820220005,3620000,,영업/정상 / 정상,광주광역시,북구,북구,광주광역시 북구 오치동 ***-* ***호,"광주광역시 북구 우치로 ***, ***호 (오치동)",61054.0,35.18907396469836,126.90523329760646,,2022-04-12,,2026-01-13,광주광역시_북구,ok
리틀 포레브,329000004820240006,3290000,,영업/정상 / 정상,부산광역시,부산진구,부산진구,부산광역시 부산진구 양정동 **-**,"부산광역시 부산진구 진남로 ***, *층 (양정동)",47218.0,35.17340110020114,129.07784056834586,,2024-05-02,,2026-01-13,부산광역시_부산진구,ok
Dear Daeng,329000004820240007,3290000,,영업/정상 / 정상,부산광역시,부산진구,부산진구,부산광역시 부산진구 부전동 ***-**,"부산광역시 부산진구 가야대로 ***, *층 (부전동)",47284.0,35.157351842458645,129.05423866047775,,2024-05-03,,2026-01-13,부산광역시_부산진구,ok
빅포클럽,329000004820240008,3290000,,영업/정상 / 정상,부산광역시,부산진구,부산진구,부산광역시 부산진구 부전동 ***-*,"부산광역시 부산진구 부전로 ***, *층 (부전동)",47248.0,35.16174783789274,129.05656713216013,051-956-9560,2024-05-08,,2026-01-13,부산광역시_부산진구,ok
프리미엄캣 호텔,329000004820240009,3290000,,영업/정상 / 정상,부산광역시,부산진구,부산진구,부산광역시 부산진구 양정동 ***-**,"부산광역시 부산진구 거제대로 *, *층 (양정동)",47215.0,35.16874246621752,129.0668604350006,,2024-07-08,,2026-01-13,부산광역시_부산진구,ok
비에스상사,329000004820240010,3290000,,영업/정상 / 정상,부산광역시,부산진구,부산진구,부산광역시 부산진구 부전동 *** 네오스포,"부산광역시 부산진구 신천대로 ***, *층 (부전동, 네오스포)",47282.0,35.16146,129.05424,,2024-11-25,,2026-01-13,부산광역시_부산진구,centroid_fallback
멍데뷰 부산서면 강아지유치원 애견호텔,329000004820250001,3290000,,영업/정상 / 정상,부산광역시,부산진구,부산진구,부산광역시 부산진구 부전동 ***-*,부산광역시 부산진구 서전로*번길 ** (부전동),47246.0,35.15855237099812,129.06097443864385,,2025-05-26,,2026-01-13,부산광역시_부산진구,ok
서면애견호텔 유치원 우리집첫째,329000004820250002,3290000,,영업/정상 / 정상,부산광역시,부산진구,부산진구,부산광역시 부산진구 부전동 **-*,"부산광역시 부산진구 부전로 ***, *층 (부전동)",47248.0,35.16433108900388,129.06215264673662,,2025-10-10,,2026-01-13,부산광역시_부산진구,ok
우리집첫째 서면점,329000004820250003,3290000,,영업/정상 / 정상,부산광역시,부산진구,부산진구,부산광역시 부산진구 부전동 **-*,"부산광역시 부산진구 부전로 ***, *층 (부전동)",47248.0,35.16433108900388,129.06215264673662,,2025-10-10,,2026-01-13,부산광역시_부산진구,ok
유독 24시 상주 애견 호텔링 강아지 놀이방 유치원,329000004820250004,3290000,,영업/정상 / 정상,부산광역시,부산진구,부산진구,부산광역시 부산진구 범천동 ***-**,"부산광역시 부산진구 황령대로**번길 **-*, *층 (범천동)",47353.0,35.1492595784502,129.06075580529702,,2025-10-16,,2026-01-17,부산광역시_부산진구,ok
애견나라,330000004820080037,3300000,,영업/정상 / 정상,부산광역시,동래구,동래구,부산광역시 동래구 안락동 ***-**,부산광역시 동래구 명안로 ** (안락동),47783.0,35.199816958505565,129.10438894480723,,2008-02-18,,2026-01-13,부산광역시_동래구,ok
도도펫,330000004820180001,3300000,,영업/정상 / 정상,부산광역시,동래구,동래구,부산광역시 동래구 명륜동 **-**,"부산광역시 동래구 명륜로 ***-*, *층 (명륜동)",47740.0,35.21435511719796,129.08312341277465,,2018-04-23,,2026-01-13,부산광역시_동래구,ok
야옹아 멍멍해봐,330000004820180007,3300000,,영업/정상 / 정상,부산광역시,동래구,동래구,부산광역시 동래구 사직동 **-**,"부산광역시 동래구 아시아드대로 ***-*, *층 (사직동)",47840.0,35.20130627273489,129.0655323439477,051-506-0049,2018-07-08,,2026-01-13,부산광역시_동래구,ok
애견나라,330000004820180015,3300000,,영업/정상 / 정상,부산광역시,동래구,동래구,부산광역시 동래구 안락동 ***-**,부산광역시 동래구 명안로 ** (안락동),47783.0,35.199816958505565,129.10438894480723,,2018-09-17,,2026-01-13,부산광역시_동래구,ok
플란다스의개 사직점,330000004820180020,3300000,,영업/정상 / 정상,부산광역시,동래구,동래구,부산광역시 동래구 사직동 **-**,부산광역시 동래구 석사로 ** (사직동),47858.0,35.19993339660674,129.06385776257417,051-501-2353,2018-10-01,,2026-01-13,부산광역시_동래구,ok
한사랑동물병원,330000004820180022,3300000,,영업/정상 / 정상,부산광역시,동래구,동래구,부산광역시 동래구 명륜동 ***-**,부산광역시 동래구 명륜로**번길 * (명륜동),47814.0,35.20274883469619,129.0835835624927,051-555-8600,2018-10-01,,2026-01-13,부산광역시_동래구,ok
네발두발,330000004820180041,3300000,,영업/정상 / 정상,부산광역시,동래구,동래구,부산광역시 동래구 온천동 ***-*,"부산광역시 동래구 중앙대로****번길 **, *층 (온천동)",47728.0,35.21070028681088,129.07683578179171,,2018-11-08,,2026-01-13,부산광역시_동래구,ok
