Name,Facility_ID,Category,TaskType,BusinessStatus,Sido,Sigungu,Dong,LotNumber,RoadAddress,PostalCode,lat,lon,PhoneNumber,LicenseDate,ClosingDate,LastUpdated
도도하개,574000004820240015,5530000,,영업/정상 / 정상,경기도,화성시,화성시,경기도 화성시 만세구 향남읍 상신리 ****-*,"경기도 화성시 만세구 향남읍 상신하길로***번길 **-*, ***호",18617,400248.559730364,191077.450202708,,2024-07-22,,2026-02-01 10:34:18
라포독,574000004820240018,5530000,,영업/정상 / 정상,경기도,화성시,화성시,경기도 화성시 만세구 남양읍 남양리 ***-*,경기도 화성시 만세구 남양읍 수작이길 *-**,18254,411853.331901656,182590.204767785,,2024-08-20,,2026-02-01 10:34:18
쓰담,574000004820240020,5530000,,영업/정상 / 정상,경기도,화성시,화성시,경기도 화성시 만세구 향남읍 행정리 ***-**,"경기도 화성시 만세구 향남읍 행정서남로 **-*, *층",18597,403042.830437165,191983.244742575,,2024-09-09,,2026-02-01 10:34:18
워킹앤워킹 애견유치원&애견호텔,574000004820240022,5530000,,영업/정상 / 정상,경기도,화성시,화성시,경기도 화성시 만세구 마도면 쌍송리 **-*,"경기도 화성시 만세구 마도면 마도로 ***, ***호",18541,410074.673832461,181286.282895979,,2024-11-06,,2026-02-01 10:34:18
웰케어 동물세상 펫샾,409000004820180054,4090000,,폐업 / 폐업,경기도,김포시,김포시,경기도 김포시 풍무동 ***-**,경기도 김포시 풍무로 * (풍무동),10120,454979.446154663,175367.856759309,031-982-7506,2018-10-07,2019-10-07,2026-01-13 17:17:05
야호야펫,418000004820180005,4181000,,폐업 / 폐업,강원특별자치도,춘천시,춘천시,강원특별자치도 춘천시 소양로*가 ***-*,"강원특별자치도 춘천시 중앙로 ***, *층 (소양로*가)",24276,486199.136581374,263320.145840936,033-254-8274,2018-04-10,2020-10-06,2026-01-13 17:10:33
사랑을줄개,406000004820200056,4060000,,폐업 / 폐업,경기도,파주시,파주시,경기도 파주시 문산읍 당동리 ***-*,"경기도 파주시 문산읍 방촌로 ****-**, *층 ***호",10816,484919.378067333,180885.423036781,031-954-6789,2020-11-30,2024-12-19,2026-01-13 17:26:35
커멍,406000004820210005,4060000,,폐업 / 폐업,경기도,파주시,파주시,경기도 파주시 동패동 ****-*,"경기도 파주시 와석순환로***번길 **-*, *층 (동패동)",10901,468135.063276923,177036.226785173,031-944-0420,2021-01-19,2024-03-19,2026-01-13 17:26:35
오구오구,406000004820210014,4060000,,폐업 / 폐업,경기도,파주시,파주시,경기도 파주시 문산읍 당동리 *** 파주한양수자인 리버팰리스 아파트,"경기도 파주시 문산읍 당동*로 **, 상가동 ****호 (파주한양수자인 리버팰리스 아파트)",10819,,,,2021-02-16,2021-08-27,2026-01-13 17:26:35
LOB KENNEL,406000004820210029,4060000,,폐업 / 폐업,경기도,파주시,파주시,경기도 파주시 광탄면 마장리 **-*,경기도 파주시 광탄면 보광로 ***,10952,474326.641315202,190695.210200371,,2021-06-02,2024-04-25,2026-01-13 17:26:35
커들리독,406000004820210032,4060000,,폐업 / 폐업,경기도,파주시,파주시,경기도 파주시 와동동 ****-*,"경기도 파주시 가람로**번길 **-*, ***호 (와동동)",10870,470460.109544035,178038.717574379,,2021-06-04,2023-05-14,2026-01-13 17:26:35
헬로퍼피,406000004820210035,4060000,,폐업 / 폐업,경기도,파주시,파주시,경기도 파주시 야당동 ****,"경기도 파주시 경의로 ****, 월드타워* *층 ***호 (야당동)",10908,,,031-944-8580,2021-07-09,2024-03-27,2026-01-13 17:26:35
예뿌개,406000004820210038,4060000,,폐업 / 폐업,경기도,파주시,파주시,경기도 파주시 문발동 ***-**,"경기도 파주시 아침노을길 **, *층 (문발동)",10879,469465.896360224,174047.952030986,031-943-8270,2021-07-13,2022-05-19,2026-01-13 17:26:35
견고하개,406000004820210043,4060000,,폐업 / 폐업,경기도,파주시,파주시,경기도 파주시 당하동 ***-*,경기도 파주시 파주로 ***(당하동),10866,470729.42421808,177425.91659422,,2021-07-29,2025-01-02,2026-01-13 17:26:35
오구오구,406000004820210047,4060000,,폐업 / 폐업,경기도,파주시,파주시,경기도 파주시 문산읍 당동리 *** 파주한양수자인 리버팰리스 아파트,"경기도 파주시 문산읍 당동*로 **, 상가동 ****호 (파주한양수자인 리버팰리스 아파트)",10819,,,,2021-09-03,2022-05-31,2026-01-13 17:26:35
낭만왈왈이,406000004820210065,4060000,,폐업 / 폐업,경기도,파주시,파주시,경기도 파주시 동패동 ****-*,"경기도 파주시 책향기숲길 **-*, ***호 (동패동)",10885,468572.525273673,174880.627738321,,2021-11-11,2023-07-17,2026-01-13 17:26:35
탑플라이트,406000004820220009,4060000,,폐업 / 폐업,경기도,파주시,파주시,경기도 파주시 탄현면 만우리 ***-*,경기도 파주시 탄현면 새오리로 ***-**,10858,478959.045575078,172910.25953073,,2022-02-22,2024-03-13,2026-01-13 17:26:35
헤이뚜뚜,406000004820220012,4060000,,폐업 / 폐업,경기도,파주시,파주시,경기도 파주시 목동동 ****-*,"경기도 파주시 산내로*번길 **-**, *층 (목동동)",10900,468926.557200277,176895.671086693,,2022-02-28,2023-06-19,2026-01-13 17:26:35
동물보육원 파주광탄지부,406000004820220018,4060000,,폐업 / 폐업,경기도,파주시,파주시,경기도 파주시 광탄면 신산리 ***-*,"경기도 파주시 광탄면 혜음로 ****, *층",10948,475520.575127867,186466.65714656,,2022-08-25,2024-02-23,2026-01-13 17:26:35
난다몽,406000004820220023,4060000,,폐업 / 폐업,경기도,파주시,파주시,경기도 파주시 탄현면 대동리 **-*,경기도 파주시 탄현면 새오리로 ***,10858,477662.946116142,172464.899151596,,2022-11-24,2025-05-20,2026-01-13 17:26:35
보듬 보듬,406000004820230001,4060000,,폐업 / 폐업,경기도,파주시,파주시,경기도 파주시 조리읍 능안리 **-*,경기도 파주시 조리읍 능안로 ***,10935,470944.46584133,181414.748418962,031-947-4741,2023-01-04,2024-04-25,2026-01-13 17:26:35
개인공간,406000004820230006,4060000,,폐업 / 폐업,경기도,파주시,파주시,경기도 파주시 적성면 객현리 ***-**,경기도 파주시 적성면 선고개길 ***,10804,496419.878675481,195076.825761532,,2023-04-21,2024-01-12,2026-01-13 17:26:35
몽슈포레,406000004820230011,4060000,,폐업 / 폐업,경기도,파주시,파주시,경기도 파주시 광탄면 신산리 ***-*,경기도 파주시 광탄면 혜음로 ***,10948,474407.126438274,186670.660361685,031-903-7666,2023-07-18,2024-05-07,2026-01-13 17:26:36
댕굴댕굴,406000004820230012,4060000,,폐업 / 폐업,경기도,파주시,파주시,경기도 파주시 목동동 ***,"경기도 파주시 청암로**번길 **, *층 ***호 (목동동)",10892,,,,2023-11-21,2025-11-25,2026-01-13 17:26:36
멍클래식 애견유치원 &amp; 호텔,406000004820240008,4060000,,폐업 / 폐업,경기도,파주시,파주시,경기도 파주시 월롱면 영태리 ***-**,"경기도 파주시 월롱면 황소바위길 ***, *층",10945,475379.629000672,181944.360600682,,2024-06-13,2024-11-11,2026-01-13 17:26:36
야옹아멍멍해봐,407000004820180013,4070000,,폐업 / 폐업,경기도,이천시,이천시,경기도 이천시 창전동 ***-*,경기도 이천시 영창로 ***-* (창전동),17370,419924.845038255,239738.21027769,031-634-0059,2018-06-28,2019-03-01,2026-01-13 17:26:03
오키독키,407000004820190003,4070000,,폐업 / 폐업,경기도,이천시,이천시,경기도 이천시 갈산동 ***-*,경기도 이천시 증신로 ** (갈산동),17359,420304.237548037,240540.422185614,031-635-5773,2019-02-16,2021-05-03,2026-01-13 17:26:03
펫더월드,407000004820190009,4070000,,폐업 / 폐업,경기도,이천시,이천시,경기도 이천시 증포동 ***-*,경기도 이천시 이섭대천로 **** (증포동),17352,420767.899064471,240059.142363306,031-633-0071,2019-03-12,2021-09-14,2026-01-13 17:26:03
멋내는 애견,407000004820190012,4070000,,폐업 / 폐업,경기도,이천시,이천시,경기도 이천시 창전동 ***-**,경기도 이천시 서희로 ** (창전동),17365,420055.842213993,239214.22777325,031-637-4020,2019-03-29,2022-01-10,2026-01-13 17:26:03
야옹아 멍멍해봐 이천점,407000004820190016,4070000,,폐업 / 폐업,경기도,이천시,이천시,경기도 이천시 창전동 ***-*,경기도 이천시 영창로 ***-* (창전동),17370,419924.845038255,239738.21027769,031-634-0059,2019-03-29,2024-07-23,2026-01-13 17:26:03
코코하우스(KoKo House),407000004820190017,4070000,,폐업 / 폐업,경기도,이천시,이천시,경기도 이천시 마장면 각평리 *** 덕평휴게소 **동,"경기도 이천시 마장면 덕이로***번길 ***-**, 덕평휴게소 **동",17384,,,031-645-0087,2019-05-01,2024-12-31,2026-01-13 17:26:03
냥냥펀치,407000004820190019,4070000,,폐업 / 폐업,경기도,이천시,이천시,경기도 이천시 중리동 ***-*,경기도 이천시 경충대로****번길 ** (중리동),17377,419497.314829628,239483.78493759,031-634-1119,2019-05-20,2024-09-11,2026-01-13 17:26:03
루시몽,407000004820200003,4070000,,폐업 / 폐업,경기도,이천시,이천시,경기도 이천시 안흥동 ***-*,경기도 이천시 영창로 ***-* (안흥동),17362,420008.814253786,240255.764919174,,2020-03-03,2024-06-04,2026-01-13 17:26:03
개스트하우스,481000004820180033,4810000,,폐업 / 폐업,전라남도,여수시,여수시,전라남도 여수시 학동 ***-*,"전라남도 여수시 선소로 **, *층 (학동)",59689,140041.465608414,260929.04162556,,2018-09-14,2020-02-04,2026-01-13 18:32:33
멍멍아 동물위탁관리업,481000004820180034,4810000,,폐업 / 폐업,전라남도,여수시,여수시,전라남도 여수시 문수동 ***-*,전라남도 여수시 문수로 ** (문수동),59708,139657.365,264291.83,,2018-09-17,2019-10-11,2026-01-13 18:32:33
해피투게독,481000004820180039,4810000,,폐업 / 폐업,전라남도,여수시,여수시,전라남도 여수시 소호동 ***-**,"전라남도 여수시 소호로 ***-*, *층 (소호동)",59666,138654.705052031,259644.329199146,,2018-09-17,2023-12-27,2026-01-13 18:32:33
제일동물병원 동물위탁관리,481000004820180045,4810000,,폐업 / 폐업,전라남도,여수시,여수시,전라남도 여수시 학동 **-**,전라남도 여수시 도원로 *** (학동),59673,140503.130786181,260341.72560351,,2018-10-04,2023-12-29,2026-01-13 18:32:33
이쁘댕,481000004820180050,4810000,,폐업 / 폐업,전라남도,여수시,여수시,전라남도 여수시 화장동 ***-* *층,"전라남도 여수시 화산로 **, *층 (화장동)",59643,141733.530817752,258857.161900036,061-686-2121,2018-10-26,2022-09-28,2026-01-13 18:32:33
신일환동물병원,481000004820180051,4810000,,폐업 / 폐업,전라남도,여수시,여수시,전라남도 여수시 학동 **-**,전라남도 여수시 쌍봉로 ** (학동),59671,141109.41180357,260414.807449011,061-682-1010,2018-10-26,2023-12-29,2026-01-13 18:32:33
은혜애견 위탁관리업,481000004820180053,4810000,,폐업 / 폐업,전라남도,여수시,여수시,전라남도 여수시 여서동 ***-*,"전라남도 여수시 여서*로 **, A동 *층 (여서동)",59713,139747.558097751,264697.632164183,061-654-2953,2018-11-01,2019-02-07,2026-01-13 18:32:33
웅천애견까페,481000004820180056,4810000,,폐업 / 폐업,전라남도,여수시,여수시,전라남도 여수시 웅천동 ****-*,"전라남도 여수시 예울마루로 **-**, *층 ***호 (웅천동)",59691,138844.79929082,261357.397690921,061-692-0507,2018-11-01,2023-02-28,2026-01-13 18:32:33
노는개제일좋아,481000004820180059,4810000,,폐업 / 폐업,전라남도,여수시,여수시,전라남도 여수시 여서동 ***-*,"전라남도 여수시 여서*로 **, *층 (여서동)",59708,139455.00760508,264210.85768321,,2018-11-01,2018-11-15,2026-01-13 18:32:33
러블리독 앤 툰까페,481000004820180065,4810000,,폐업 / 폐업,전라남도,여수시,여수시,전라남도 여수시 신기동 **-**,"전라남도 여수시 선소로 ***, *층 (신기동)",59687,140560.020580664,261173.935528351,,2018-12-28,2020-04-01,2026-01-13 18:32:33
하얀강아지,481000004820190006,4810000,,폐업 / 폐업,전라남도,여수시,여수시,전라남도 여수시 서교동 *** *층,"전라남도 여수시 신월로 ***, *층 (서교동)",59755,,,,2019-03-21,2021-01-28,2026-01-13 18:32:33
스타펫,481000004820190009,4810000,,폐업 / 폐업,전라남도,여수시,여수시,전라남도 여수시 여서동 ***-*,전라남도 여수시 여문*로 ** (여서동),59709,139503.664132224,264461.755579297,,2019-04-16,2022-10-11,2026-01-13 18:32:33
몽#,481000004820190014,4810000,,폐업 / 폐업,전라남도,여수시,여수시,전라남도 여수시 문수동 ***-* 부영*차아파트 ***동 ***호,"전라남도 여수시 여문*로 **-**, 부영*차아파트 ***동 ***호 (문수동)",59703,139816.912690886,263314.545117417,,2019-10-17,2023-03-14,2026-01-13 18:32:33
팜K,481000004820200003,4810000,,폐업 / 폐업,전라남도,여수시,여수시,전라남도 여수시 문수동 ***-* *층,"전라남도 여수시 여문문화길 **, *층 (문수동)",59713,139708.492579304,264436.54397623,,2020-04-20,2022-06-22,2026-01-13 18:32:33
하얀강아지,481000004820210002,4810000,,폐업 / 폐업,전라남도,여수시,여수시,전라남도 여수시 서교동 ***,"전라남도 여수시 신월로 ***, *층 (서교동)",59755,,,061-642-9642,2021-02-09,2023-12-27,2026-01-13 18:32:33
땡큐멍냥,481000004820210004,4810000,,폐업 / 폐업,전라남도,여수시,여수시,전라남도 여수시 소호동 ***-*,"전라남도 여수시 소호로 ***, *층 (소호동)",59666,138677.843911779,259667.40168632,,2021-05-11,2024-11-13,2026-01-13 18:32:33
개꿀잠,481000004820210007,4810000,,폐업 / 폐업,전라남도,여수시,여수시,전라남도 여수시 여서동 ***-*,"전라남도 여수시 여문문화길 **, *층 (여서동)",59708,139525.308072792,264233.183351237,,2021-10-15,2023-07-31,2026-01-13 18:32:33
늘 너에개,481000004820210008,4810000,,폐업 / 폐업,전라남도,여수시,여수시,전라남도 여수시 화장동 ***-**,전라남도 여수시 화산*길 **-*(화장동),59643,141538.90994644,258696.474909192,,2021-10-19,2022-12-20,2026-01-13 18:32:33
멍토피아,481000004820220001,4810000,,폐업 / 폐업,전라남도,여수시,여수시,전라남도 여수시 학동 ***-*,"전라남도 여수시 선소로 **, *층 (학동)",59689,140041.465608414,260929.04162556,,2022-05-13,2023-04-20,2026-01-13 18:32:33
하이냥,481000004820220003,4810000,,폐업 / 폐업,전라남도,여수시,여수시,전라남도 여수시 안산동 ***-**,전라남도 여수시 안산*길 ***-**(안산동),59662,140414.575077905,259616.854996542,,2022-08-16,2024-09-09,2026-01-13 18:32:33
스타펫,481000004820220005,4810000,,폐업 / 폐업,전라남도,여수시,여수시,전라남도 여수시 여서동 ***-*,전라남도 여수시 여문*로 **(여서동),59709,139503.664132224,264461.755579297,,2022-10-12,2025-01-02,2026-01-13 18:32:33
댕글댕글,481000004820230003,4810000,,폐업 / 폐업,전라남도,여수시,여수시,전라남도 여수시 신기동 **-*,"전라남도 여수시 새터로 **, *층 (신기동)",59681,140568.110809752,261625.556755135,,2023-03-15,2025-01-21,2026-01-13 18:32:33
반려:犬 2호점,481000004820230010,4810000,,폐업 / 폐업,전라남도,여수시,여수시,전라남도 여수시 화장동 ***-**,"전라남도 여수시 화산*길 **-*, *층 (화장동)",59643,141538.90994644,258696.474909192,,2023-06-28,2025-10-16,2026-01-13 18:32:33
낭만 Dog,481000004820230013,4810000,,폐업 / 폐업,전라남도,여수시,여수시,전라남도 여수시 중앙동 *** *층,"전라남도 여수시 통제영*길 **, *층 (중앙동)",59736,,,061-666-7436,2023-08-14,2025-08-29,2026-01-13 18:32:33
멍냥이를 부탁해,481000004820230014,4810000,,폐업 / 폐업,전라남도,여수시,여수시,전라남도 여수시 안산동 ***-*,전라남도 여수시 장성*길 ** (안산동),59663,139732.322498056,259836.340829723,061-692-3332,2023-10-05,2024-03-04,2026-01-13 18:32:33
응답하라 몽몽이,482000004820180001,4820000,,폐업 / 폐업,전라남도,순천시,순천시,전라남도 순천시 해룡면 상삼리 ***-**,전라남도 순천시 해룡면 조례못등길 ***,57983,161242.712418973,248224.698189764,061-721-7008,2018-01-18,2025-12-09,2026-03-10 22:40:15
