Name,Facility_ID,Category,BusinessStatus,BusinessStatusDetail,Sido,Sigungu,Dong,LotNumber,RoadAddress,PostalCode,lat,lon,PhoneNumber,LicenseDate,ClosingDate,LastUpdated
서귀포시축협동물병원,652000001020000001,6520000,영업/정상,정상,제주특별자치도,서귀포시,서귀포시,제주특별자치도 서귀포시 동홍동 496-1,제주특별자치도 서귀포시 일주동로 8532 (동홍동),63587,-26680.4916893629,160489.650885756,064-733-1471,2015-10-01,,2025-12-15 16:15:28
조은동물병원,652000001020010001,6520000,영업/정상,정상,제주특별자치도,서귀포시,서귀포시,제주특별자치도 서귀포시 서귀동 270-7 태흥장식,"제주특별자치도 서귀포시 동문로 40, 태흥장식 (서귀동)",63591,-27212.9809377595,159377.988554333,064-762-0243,2001-03-16,,2025-12-15 16:15:28
현대동물병원,652000001020020001,6520000,영업/정상,정상,제주특별자치도,서귀포시,서귀포시,제주특별자치도 서귀포시 동홍동 514-14,"제주특별자치도 서귀포시 동홍로90번길 2, 현대동물병원 (동홍동)",63588,-26542.164325468,159706.691455699,064-733-8250,1995-05-31,,2025-12-15 16:15:28
가람동물병원,652000001020031001,6520000,영업/정상,정상,제주특별자치도,서귀포시,서귀포시,제주특별자치도 서귀포시 대정읍 하모리 2142-7 가람동물병원,"제주특별자치도 서귀포시 대정읍 최남단해안로29번길 22, 가람동물병원",63513,-30484.0163518856,130265.2234562,064-794-7571,2005-09-07,,2025-12-15 16:15:28
금강동물병원,457000001019800001,4570000,폐업,폐업,충청남도,부여군,부여군,충청남도 부여군 부여읍 구아리 141-3 3통,충청남도 부여군 부여읍 성왕로 202,33145,309093.514617458,191852.896157724,,1980-07-25,2026-01-05,2026-01-06 22:32:00
맑은동물병원,652000001020051001,6520000,휴업,휴업,제주특별자치도,서귀포시,서귀포시,제주특별자치도 서귀포시 표선면 세화리 283-1 맑은동물병원,"제주특별자치도 서귀포시 표선면 민속해안로 3, 맑은동물병원",63625,-21042.3332130401,181893.287064345,064-787-1598,2005-07-25,,2025-12-15 16:15:28
소담동물병원,487000001020200001,4870000,폐업,폐업,전라남도,구례군,구례군,전라남도 구례군 구례읍 봉남리 91-10,전라남도 구례군 구례읍 중앙로 11,57641,189818.928871207,242511.201820973,,2020-03-24,2025-12-31,2026-01-03 22:34:47
아이즈동물병원,420000001019960001,4201000,폐업,폐업,강원특별자치도,강릉시,강릉시,강원특별자치도 강릉시 옥천동 285-2,강원특별자치도 강릉시 옥가로 22 (옥천동),25552,474553.838555288,367321.200579374,,1996-01-05,2026-02-03,2026-02-04 21:02:08
다산동물병원,652000001020120001,6520000,영업/정상,정상,제주특별자치도,서귀포시,서귀포시,제주특별자치도 서귀포시 표선면 토산리 453-1,제주특별자치도 서귀포시 표선면 일주동로6496번길 2,63626,-20898.8443234439,179245.070476991,064-787-0582,2012-04-10,,2025-12-15 16:15:28
정든동물병원,652000001020160002,6520000,영업/정상,정상,제주특별자치도,서귀포시,서귀포시,제주특별자치도 서귀포시 법환동 19-1,제주특별자치도 서귀포시 일주동로 9117 (법환동),63572,-27554.2082851546,155079.718150035,064-738-7975,2016-04-06,,2025-12-15 16:15:28
현클리닉,652000001020160003,6520000,영업/정상,정상,제주특별자치도,서귀포시,서귀포시,제주특별자치도 서귀포시 신효동 502-1,제주특별자치도 서귀포시 하신상로 174-12 (신효동),63605,-24619.7177812153,163597.377005565,,2016-11-10,,2025-12-15 16:15:28
케어팜동물병원,652000001020160004,6520000,영업/정상,정상,제주특별자치도,서귀포시,서귀포시,제주특별자치도 서귀포시 안덕면 사계리 3293-2,제주특별자치도 서귀포시 안덕면 사계북로 17-16,63528,-29048.4845030868,133793.080690181,064-712-2215,2016-12-07,,2025-12-15 16:15:28
캣츠앤독스 동물병원,652000001020160005,6520000,영업/정상,정상,제주특별자치도,서귀포시,서귀포시,제주특별자치도 서귀포시 동홍동 461-7,제주특별자치도 서귀포시 일주동로 8621 (동홍동),63589,-26773.7901854768,159594.310434804,064-733-0079,2016-12-27,,2025-12-15 16:15:28
미듬동물병원,652000001020180001,6520000,영업/정상,정상,제주특별자치도,서귀포시,서귀포시,제주특별자치도 서귀포시 대정읍 하모리 1423-18 서귀포시축협대정지소,"제주특별자치도 서귀포시 대정읍 하모중앙로 32, 서귀포시축협대정지소",63507,-29806.7294616301,130222.29365546,064-796-3610,2018-08-13,,2025-12-15 16:15:28
동물병원도담도담,652000001020180002,6520000,영업/정상,정상,제주특별자치도,서귀포시,서귀포시,제주특별자치도 서귀포시 남원읍 남원리 166-4,제주특별자치도 서귀포시 남원읍 일주동로 7133,63621,-23653.6414991968,173670.666063108,,2018-09-17,,2025-12-15 16:15:28
중문동물병원,652000001020190002,6520000,영업/정상,정상,제주특별자치도,서귀포시,서귀포시,제주특별자치도 서귀포시 중문동 1886-1,제주특별자치도 서귀포시 천제연로 265 (중문동),63540,-27039.5172275905,147085.662192563,064-739-3111,2019-12-26,,2025-12-15 16:15:28
남원동물병원,652000001020200001,6520000,영업/정상,정상,제주특별자치도,서귀포시,서귀포시,제주특별자치도 서귀포시 남원읍 남원리 100-2 민생약국,"제주특별자치도 서귀포시 남원읍 태위로 687, 민생약국",63621,-24023.7712345181,173830.607619369,064-764-1050,2020-02-20,,2025-12-15 16:15:28
표선동물병원,652000001020200002,6520000,영업/정상,정상,제주특별자치도,서귀포시,서귀포시,제주특별자치도 서귀포시 표선면 표선리 1867,제주특별자치도 서귀포시 표선면 번영로 3510,63628,,,064-787-7582,2020-03-17,,2025-12-15 16:15:28
정직한 동물병원,652000001020200003,6520000,영업/정상,정상,제주특별자치도,서귀포시,서귀포시,제주특별자치도 서귀포시 대정읍 보성리 2477,"제주특별자치도 서귀포시 대정읍 글로벌에듀로 370, 이노에듀파크 117,118호",63644,,,070-4647-4849,2020-06-03,,2025-12-15 16:15:28
대정동물병원,652000001020200004,6520000,영업/정상,정상,제주특별자치도,서귀포시,서귀포시,제주특별자치도 서귀포시 대정읍 상모리 3723-1,"제주특별자치도 서귀포시 대정읍 일주서로 2535, 2층",63508,-29535.9756358084,130868.933949722,064-792-7580,2020-07-07,,2025-12-15 16:15:28
이도씨 동물의료센터,652000001020200005,6520000,영업/정상,정상,제주특별자치도,서귀포시,서귀포시,제주특별자치도 서귀포시 강정동 159-8,"제주특별자치도 서귀포시 신서귀로97번길 51, 2층 (강정동)",63566,-26779.9077450291,153983.87080288,064-739-2070,2020-08-13,,2025-12-15 16:15:28
AVC반려동물메디컬센터,652000001020250001,6520000,영업/정상,정상,제주특별자치도,서귀포시,서귀포시,제주특별자치도 서귀포시 하효동 28-3,제주특별자치도 서귀포시 하효로 58 (하효동),63606,-25427.1321161382,164479.126414654,064-732-4788,2025-10-02,,2025-12-15 16:15:28
준마동물병원,652000001020250002,6520000,영업/정상,정상,제주특별자치도,서귀포시,서귀포시,제주특별자치도 서귀포시 표선면 성읍리 1625-7,제주특별자치도 서귀포시 표선면 성읍정의현로112번길 4,63624,-11500.2402212335,181327.812377235,,2025-10-22,,2025-12-15 16:15:28
샤인동물병원,360000001020260001,3600000,영업/정상,정상,광주광역시,서구,서구,광주광역시 서구 금호동 797-2 금암빌딩,"광주광역시 서구 풍금로 165, 금암빌딩 2층 (금호동)",62014,181296.095544336,187099.079665734,062-710-8875,2026-02-13,,2026-02-14 22:02:00
서종철동물병원,490000001019910001,4900000,폐업,폐업,전라남도,화순군,화순군,전라남도 화순군 이양면 이양리 306-1,전라남도 화순군 이양면 이양로 30,58165,153740.194840816,198822.213120468,061-372-3114,1991-04-29,2025-12-29,2026-01-01 02:40:00
용원동물병원,567000001020062001,5670000,영업/정상,정상,경상남도,창원시,창원시,경상남도 창원시 진해구 용원동 1265-4,경상남도 창원시 진해구 용원로 36-1 (용원동),,179336.040447589,365262.658029318,055-543-7523,2006-11-10,,2025-12-15 16:15:28
쪼쪼동물병원,567000001020070001,5670000,영업/정상,정상,경상남도,창원시,창원시,경상남도 창원시 성산구 대원동 36-5,"경상남도 창원시 성산구 대원로 87, 센트럴스퀘어상가 208호 (대원동)",51415,194044.129488862,350289.15406655,055-276-8275,2007-05-18,,2025-12-15 16:15:28
용동물CTMRI의료센터,567000001020080001,5670000,영업/정상,정상,경상남도,창원시,창원시,경상남도 창원시 성산구 상남동 34-2 이정빌딩,"경상남도 창원시 성산구 단정로 10, 이정빌딩 201,202호 (상남동)",51503,192555.58294076,353028.963441148,,2008-11-11,,2026-01-02 02:40:00
온누리 동물의료센터,567000001020090002,5670000,영업/정상,정상,경상남도,창원시,창원시,경상남도 창원시 성산구 상남동 2-7 금탑빌딩 1층,"경상남도 창원시 성산구 원이대로 676 (상남동,금탑빌딩 1층)",,192850.944405978,353518.912191537,055-274-7525,2009-02-17,,2025-12-15 16:15:28
호박동물병원,567000001020091001,5670000,영업/정상,정상,,,창원시,경상남도 창원시 마산회원구 합성동 121-11,,,,,,2009-03-17,,2025-12-15 16:15:28
아이파크 동물병원,567000001020091003,5670000,영업/정상,정상,경상남도,창원시,창원시,경상남도 창원시 마산합포구 해운동 67-9 2층,"경상남도 창원시 마산합포구 해안대로 49, 2층 (해운동)",51745,188021.953172731,342365.616588287,055-222-2475,2009-06-22,,2025-12-15 16:15:28
미래펫 동물병원,567000001020100001,5670000,영업/정상,정상,경상남도,창원시,창원시,경상남도 창원시 성산구 반림동 17-2 반송빌딩 103호,"경상남도 창원시 성산구 원이대로473번길 28, 103호 (반림동,반송빌딩)",,194236.754939154,352035.079859034,055-262-7590,2010-02-12,,2025-12-15 16:15:28
창원시축산농협 동물병원,567000001020100003,5670000,영업/정상,정상,경상남도,창원시,창원시,경상남도 창원시 의창구 동읍 월잠리 519,경상남도 창원시 의창구 동읍 동읍로 332,51116,,,055-253-3867,2010-05-28,,2025-12-15 16:15:28
신대방동물메디컬,567000001020110001,5670000,영업/정상,정상,경상남도,창원시,창원시,경상남도 창원시 성산구 대방동 366-4 신대방빌딩,"경상남도 창원시 성산구 창이대로881번길 11, 신대방빌딩 1층 101,102호 (대방동)",51465,191119.377310041,355489.05166237,055-263-2600,2011-02-07,,2025-12-15 16:15:28
경상동물병원,567000001020110002,5670000,영업/정상,정상,경상남도,창원시,창원시,경상남도 창원시 성산구 상남동 1-5 대한상가 104호,"경상남도 창원시 성산구 원이대로 656, 104호 (상남동,대한상가)",,192964.20416182,353347.226463214,055-263-5144,2011-02-14,,2025-12-15 16:15:28
웰빙동물병원,567000001020110004,5670000,영업/정상,정상,경상남도,창원시,창원시,경상남도 창원시 성산구 상남동 45-1 스카이웰빙파크,"경상남도 창원시 성산구 동산로 122, 스카이웰빙파크동 109-2호 (상남동)",51499,192136.233221503,353991.929834837,055-262-1209,2011-05-23,,2025-12-15 16:15:28
필유동물메디컬센터,567000001020110007,5670000,영업/정상,정상,경상남도,창원시,창원시,경상남도 창원시 진해구 이동 464-2 필유동물메디컬센터,"경상남도 창원시 진해구 진해대로776번길 33, 필유동물메디컬센터 2층 (이동)",51659,185380.170009824,354643.991944605,055-543-0022,2011-09-28,,2025-12-15 16:15:28
한솔동물병원,567000001020110009,5670000,영업/정상,정상,경상남도,창원시,창원시,경상남도 창원시 진해구 석동 141-10,경상남도 창원시 진해구 냉천로 65 (석동),,185010.000665236,355229.167203914,055-551-0706,2011-12-29,,2025-12-15 16:15:28
조항일동물병원,567000001020120001,5670000,영업/정상,정상,경상남도,창원시,창원시,경상남도 창원시 진해구 석동 543-2 화남빌딩 104호,"경상남도 창원시 진해구 진해대로 757, 화남빌딩 104호 (석동)",51586,185822.106765973,354681.450891888,,2012-01-06,,2025-12-15 16:15:28
창원메디컬동물병원,567000001020120002,5670000,영업/정상,정상,경상남도,창원시,창원시,경상남도 창원시 성산구 상남동 35-6 신우주차빌딩 103호,"경상남도 창원시 성산구 마디미로73번길 25, 103호 (상남동, 신우주차빌딩)",51503,192460.852055922,353173.480166955,055-282-0119,2012-02-16,,2025-12-15 16:15:28
쿨펫동물병원,567000001020120003,5670000,영업/정상,정상,경상남도,창원시,창원시,경상남도 창원시 진해구 석동 543-5 롯데마트 2층,"경상남도 창원시 진해구 진해대로 762 (석동,롯데마트 2층)",,185657.659582022,354711.697540492,,2012-02-29,,2025-12-15 16:15:28
스카이동물병원,567000001020120005,5670000,영업/정상,정상,경상남도,창원시,창원시,경상남도 창원시 성산구 상남동 45-1 스카이웰빙파크,"경상남도 창원시 성산구 동산로 122, 스카이웰빙파크 211호 (상남동)",51499,192136.233221503,353991.929834837,055-273-0075,2012-05-22,,2026-01-15 21:32:00
한일동물병원,567000001020120006,5670000,영업/정상,정상,경상남도,창원시,창원시,경상남도 창원시 마산회원구 양덕동 12-14 1층,"경상남도 창원시 마산회원구 양덕로 170, 1층 (양덕동)",51363,193807.664882617,343963.169699006,055-225-7585,2012-12-24,,2025-12-15 16:15:28
길동물병원,567000001020130001,5670000,영업/정상,정상,경상남도,창원시,창원시,경상남도 창원시 성산구 성주동 127 성주빌딩 206호,경상남도 창원시 성산구 삼정자로43번길 8 (성주동),51473,,,055-274-0075,2013-07-10,,2025-12-15 16:15:28
